"TripID","cone_ID","abs_SPL_2000dB","birdID","Sex","Trip_state","WindSp","relDir","abs_SPL_2000dBsc","pointID"
201301.1,1,70.151668384096,"201301_Interp","F","Travel",8.714683,48.74709,0.612730266657469,"201301.1.281"
201301.1,0,73.9682211832405,"201301_Interp","F","Travel",8.714683,108.74709,2.37457350950683,"201301.1.281"
201301.1,0,75.6322592204896,"201301_Interp","F","Travel",8.714683,168.74709,3.14274686542865,"201301.1.281"
201301.1,0,74.5426114501119,"201301_Interp","F","Travel",8.714683,131.25291,2.63973048851487,"201301.1.281"
201301.1,0,70.7459315754989,"201301_Interp","F","Travel",8.714683,71.25291,0.887061225338819,"201301.1.281"
201301.1,0,70.153771502373,"201301_Interp","F","Travel",8.714683,11.25291,0.613701133541869,"201301.1.281"
201301.1,1,68.8604021540918,"201301_Interp","F","Travel",5.852594,172.8345,0.0166403389713062,"201301.1.343"
201301.1,0,68.3578272499479,"201301_Interp","F","Travel",5.852594,127.1655,-0.215364364092169,"201301.1.343"
201301.1,0,67.9023498373698,"201301_Interp","F","Travel",5.852594,67.1655,-0.425627353720172,"201301.1.343"
201301.1,0,71.6572377146788,"201301_Interp","F","Travel",5.852594,7.16550000000001,1.3077493824216,"201301.1.343"
201301.1,0,73.2026735520342,"201301_Interp","F","Travel",5.852594,52.8345,2.02117215700295,"201301.1.343"
201301.1,0,70.9423866628158,"201301_Interp","F","Travel",5.852594,112.8345,0.97775119776374,"201301.1.343"
201301.1,1,71.9913986751723,"201301_Interp","F","Travel",4.74939,108.9658,1.46200880479918,"201301.1.381"
201301.1,0,69.0175538066967,"201301_Interp","F","Travel",4.74939,168.9658,0.0891865847108145,"201301.1.381"
201301.1,0,68.5155938914495,"201301_Interp","F","Travel",4.74939,131.0342,-0.142534219743339,"201301.1.381"
201301.1,0,67.3710639899845,"201301_Interp","F","Travel",4.74939,71.0342,-0.670885949499874,"201301.1.381"
201301.1,0,70.0333381337156,"201301_Interp","F","Travel",4.74939,11.0342,0.558105225939021,"201301.1.381"
201301.1,0,72.166831570643,"201301_Interp","F","Travel",4.74939,48.9658,1.54299425887905,"201301.1.381"
201301.1,1,72.3379520044614,"201301_Interp","F","Travel",4.78622,70.4844,1.62198894227606,"201301.1.392"
201301.1,0,70.2769347280482,"201301_Interp","F","Travel",4.78622,130.4844,0.670557230743517,"201301.1.392"
201301.1,0,68.4716455482962,"201301_Interp","F","Travel",4.78622,169.5156,-0.162822185217426,"201301.1.392"
201301.1,0,67.6421192124848,"201301_Interp","F","Travel",4.78622,109.5156,-0.545758160803169,"201301.1.392"
201301.1,0,68.5307630173858,"201301_Interp","F","Travel",4.78622,49.5156,-0.135531664443492,"201301.1.392"
201301.1,0,71.4537923065913,"201301_Interp","F","Travel",4.78622,10.4844,1.213832453614,"201301.1.392"
201301.1,1,69.3706998883097,"201301_Interp","F","Travel",6.512449,52.28325,0.25221014821767,"201301.1.437"
201301.1,0,71.6777162995863,"201301_Interp","F","Travel",6.512449,112.28325,1.31720295435973,"201301.1.437"
201301.1,0,71.3805023220045,"201301_Interp","F","Travel",6.512449,172.28325,1.17999944489951,"201301.1.437"
201301.1,0,68.8497041373242,"201301_Interp","F","Travel",6.512449,127.71675,0.0117017911387909,"201301.1.437"
201301.1,0,67.4568439508209,"201301_Interp","F","Travel",6.512449,67.71675,-0.631287166953134,"201301.1.437"
201301.1,0,66.176176025589,"201301_Interp","F","Travel",6.512449,7.71675,-1.22248457706351,"201301.1.437"
