"TripID","cone_ID","abs_SPL_2000dB","birdID","Sex","Trip_state","WindSp","relDir","abs_SPL_2000dBsc","pointID"
201301.1,1,71.6923422447051,"201301_Interp","F","Travel",1.711488,26.63685,0.530487172700791,"201301.1.32"
201301.1,1,71.6923422447051,"201301_Interp","F","Travel",1.711488,116.63685,0.530487172700791,"201301.1.32"
201301.1,0,72.955263323521,"201301_Interp","F","Travel",1.711488,153.36315,1.12704910028095,"201301.1.32"
201301.1,0,72.955263323521,"201301_Interp","F","Travel",1.711488,63.36315,1.12704910028095,"201301.1.32"
201301.1,0,71.4314102954074,"201301_Interp","F","Travel",1.711488,26.63685,0.407231595411486,"201301.1.32"
201301.1,0,71.4314102954074,"201301_Interp","F","Travel",1.711488,116.63685,0.407231595411486,"201301.1.32"
201301.1,0,71.2441572589627,"201301_Interp","F","Travel",1.711488,153.36315,0.318779486851047,"201301.1.32"
201301.1,0,71.2441572589627,"201301_Interp","F","Travel",1.711488,63.36315,0.318779486851047,"201301.1.32"
201301.1,1,73.4030286401348,"201301_Interp","F","Travel",7.465397,56.41921,1.33855854838766,"201301.1.56"
201301.1,1,73.4030286401348,"201301_Interp","F","Travel",7.465397,146.41921,1.33855854838766,"201301.1.56"
201301.1,0,74.1188278755923,"201301_Interp","F","Travel",7.465397,123.58079,1.67667830806837,"201301.1.56"
201301.1,0,74.1188278755923,"201301_Interp","F","Travel",7.465397,33.58079,1.67667830806837,"201301.1.56"
201301.1,0,74.1353701304651,"201301_Interp","F","Travel",7.465397,56.41921,1.68449231926747,"201301.1.56"
201301.1,0,74.1353701304651,"201301_Interp","F","Travel",7.465397,146.41921,1.68449231926747,"201301.1.56"
201301.1,0,72.6556532826628,"201301_Interp","F","Travel",7.465397,123.58079,0.985523278521513,"201301.1.56"
201301.1,0,72.6556532826628,"201301_Interp","F","Travel",7.465397,33.58079,0.985523278521513,"201301.1.56"
201301.1,1,72.8670494966367,"201301_Interp","F","Travel",6.658496,64.23477,1.08537982142573,"201301.1.99"
201301.1,1,72.8670494966367,"201301_Interp","F","Travel",6.658496,154.23477,1.08537982142573,"201301.1.99"
201301.1,0,75.7104700804448,"201301_Interp","F","Travel",6.658496,115.76523,2.42851716615046,"201301.1.99"
201301.1,0,75.7104700804448,"201301_Interp","F","Travel",6.658496,25.76523,2.42851716615046,"201301.1.99"
201301.1,0,75.1313083216864,"201301_Interp","F","Travel",6.658496,64.23477,2.15494040749063,"201301.1.99"
201301.1,0,75.1313083216864,"201301_Interp","F","Travel",6.658496,154.23477,2.15494040749063,"201301.1.99"
201301.1,0,73.3787985149698,"201301_Interp","F","Travel",6.658496,115.76523,1.32711304287159,"201301.1.99"
201301.1,0,73.3787985149698,"201301_Interp","F","Travel",6.658496,25.76523,1.32711304287159,"201301.1.99"
201301.1,1,71.1844648760809,"201301_Interp","F","Travel",9.07113,84.87218,0.290582789851412,"201301.1.148"
201301.1,1,71.1844648760809,"201301_Interp","F","Travel",9.07113,174.87218,0.290582789851412,"201301.1.148"
201301.1,0,73.9403399040828,"201301_Interp","F","Travel",9.07113,95.12782,1.5923665247593,"201301.1.148"
201301.1,0,73.9403399040828,"201301_Interp","F","Travel",9.07113,5.12782,1.5923665247593,"201301.1.148"
201301.1,0,74.4323550956792,"201301_Interp","F","Travel",9.07113,84.87218,1.82477814257209,"201301.1.148"
201301.1,0,74.4323550956792,"201301_Interp","F","Travel",9.07113,174.87218,1.82477814257209,"201301.1.148"
201301.1,0,71.125794453262,"201301_Interp","F","Travel",9.07113,95.12782,0.262868832807004,"201301.1.148"
201301.1,0,71.125794453262,"201301_Interp","F","Travel",9.07113,5.12782,0.262868832807004,"201301.1.148"
201301.1,1,71.3981388341429,"201301_Interp","F","Travel",8.607309,122.5413,0.391515263331597,"201301.1.195"
