"segment_ID","segment_n","abs_SPL_2000dB","abs_SPL_2000","abs_SPL_2000_std","abs_SPL_2000dB_std","birdID","TripID","Sex","x_lon","y_lat","State","Dist_cro_shelf","WindSp","relDir","pointID"
0,5,65.3762954286536,0.00137939781650225,-0.311334698143275,-0.255978205458141,"201302_Interp","201302.1","M",65.55769,-40.2260699932696,"Travel",1268.85,10.63165,63.62396,"201302.1.585"
0,6,65.9095019615605,0.00155958908653501,0.348284079830132,0.426582716583341,"201302_Interp","201302.1","M",65.55769,-40.2260699932696,"Travel",1268.85,10.63165,3.62396,"201302.1.585"
1,1,66.1891868688912,0.00166333098676562,0.97816596797251,0.977504148866182,"201302_Interp","201302.1","M",64.87919,-40.5240899934107,"Travel",1202.932,9.964303,73.98591,"201302.1.601"
0,2,64.9589532372267,0.00125301224475321,-0.573624435979345,-0.529620214276442,"201302_Interp","201302.1","M",64.87919,-40.5240899934107,"Travel",1202.932,9.964303,133.98591,"201302.1.601"
0,3,64.2500262560723,0.00106429645830022,-1.28733140694467,-1.39810657124692,"201302_Interp","201302.1","M",64.87919,-40.5240899934107,"Travel",1202.932,9.964303,166.01409,"201302.1.601"
0,4,66.4551365159854,0.00176837205357816,1.37542230264811,1.30331152576462,"201302_Interp","201302.1","M",64.87919,-40.5240899934107,"Travel",1202.932,9.964303,106.01409,"201302.1.601"
0,5,65.1202711386289,0.00130043037544605,-0.394293119496946,-0.33199422425584,"201302_Interp","201302.1","M",64.87919,-40.5240899934107,"Travel",1202.932,9.964303,46.01409,"201302.1.601"
0,6,65.3740518506939,0.00137868539960139,-0.0983393081996615,-0.0210946648515659,"201302_Interp","201302.1","M",64.87919,-40.5240899934107,"Travel",1202.932,9.964303,13.98591,"201302.1.601"
1,1,70.5614192606961,0.00455199647837264,1.51775823501313,1.36968217808946,"201302_Interp","201302.1","M",60.24303,-45.1424799953725,"Travel",628.4231,9.990996,74.65627,"201302.1.650"
0,2,69.5398892447488,0.00359789857012102,0.406267288164541,0.491071943121067,"201302_Interp","201302.1","M",60.24303,-45.1424799953725,"Travel",628.4231,9.990996,134.65627,"201302.1.650"
0,3,68.4364636271587,0.00279065631542902,-0.534141919573881,-0.457976078969553,"201302_Interp","201302.1","M",60.24303,-45.1424799953725,"Travel",628.4231,9.990996,165.34373,"201302.1.650"
0,4,67.2924788868316,0.00214441027756302,-1.28699612280875,-1.44190869554277,"201302_Interp","201302.1","M",60.24303,-45.1424799953725,"Travel",628.4231,9.990996,105.34373,"201302.1.650"
0,5,68.3584796161681,0.00274099316733562,-0.591997763319491,-0.525049536577838,"201302_Interp","201302.1","M",60.24303,-45.1424799953725,"Travel",628.4231,9.990996,45.34373,"201302.1.650"
0,6,69.6248896983115,0.00366901055520393,0.489110282524447,0.564180189879632,"201302_Interp","201302.1","M",60.24303,-45.1424799953725,"Travel",628.4231,9.990996,14.65627,"201302.1.650"
1,1,70.4644864952397,0.00445152319714705,0.937421019442559,0.93121216677088,"201302_Interp","201302.1","M",59.72776,-45.8782699956407,"Travel",571.5691,8.529254,102.7761,"201302.1.661"
0,2,69.9956092159264,0.00399595798203372,0.406393733298054,0.480095371190946,"201302_Interp","201302.1","M",59.72776,-45.8782699956407,"Travel",571.5691,8.529254,162.7761,"201302.1.661"
0,3,68.5299992114131,0.00285141160274998,-0.927740958057545,-0.929999163085106,"201302_Interp","201302.1","M",59.72776,-45.8782699956407,"Travel",571.5691,8.529254,137.2239,"201302.1.661"
0,4,68.2114439000107,0.00264974683040475,-1.16281047876886,-1.23648799851189,"201302_Interp","201302.1","M",59.72776,-45.8782699956407,"Travel",571.5691,8.529254,77.2239,"201302.1.661"
0,5,69.0761626287987,0.00323352523202855,-0.482332141003434,-0.404523731486393,"201302_Interp","201302.1","M",59.72776,-45.8782699956407,"Travel",571.5691,8.529254,17.2239,"201302.1.661"
0,6,70.7019733895223,0.00470172615052334,1.22906882508922,1.1597033551216,"201302_Interp","201302.1","M",59.72776,-45.8782699956407,"Travel",571.5691,8.529254,42.7761,"201302.1.661"
1,1,70.8949775915215,0.00491538738411363,-0.2852735145504,-0.190366540051217,"201302_Interp","201302.1","M",58.7889,-47.0713899960477,"Travel",495.6995,11.89472,94.33256,"201302.1.705"
0,2,70.5595332349891,0.00455002009625281,-0.525924960890609,-0.471592872347407,"201302_Interp","201302.1","M",58.7889,-47.0713899960477,"Travel",495.6995,11.89472,154.33256,"201302.1.705"
0,3,69.7256043931207,0.00375509069375328,-1.0495101772079,-1.17073341541409,"201302_Interp","201302.1","M",58.7889,-47.0713899960477,"Travel",495.6995,11.89472,145.66744,"201302.1.705"
0,4,70.3896126057285,0.00437543515524424,-0.640916422794384,-0.614049152853767,"201302_Interp","201302.1","M",58.7889,-47.0713899960477,"Travel",495.6995,11.89472,85.66744,"201302.1.705"
0,5,72.5641001333505,0.00721888302688905,1.23193827886949,1.20897496458446,"201302_Interp","201302.1","M",58.7889,-47.0713899960477,"Travel",495.6995,11.89472,25.66744,"201302.1.705"
0,6,72.5984430453708,0.00727619443616641,1.26968679657381,1.23776701608198,"201302_Interp","201302.1","M",58.7889,-47.0713899960477,"Travel",495.6995,11.89472,34.33256,"201302.1.705"
1,1,72.4172809563692,0.0069789178622336,0.77597499491536,0.852996082159435,"201302_Interp","201302.1","M",58.50858,-47.2673099961112,"Travel",477.4933,13.19718,99.43992,"201302.1.718"
0,2,71.1861367917487,0.00525622164720174,-0.502789459266379,-0.475200156275704,"201302_Interp","201302.1","M",58.50858,-47.2673099961112,"Travel",477.4933,13.19718,159.43992,"201302.1.718"
0,3,70.7192989865087,0.00472052052149086,-0.900442598367024,-0.97883915705049,"201302_Interp","201302.1","M",58.50858,-47.2673099961112,"Travel",477.4933,13.19718,140.56008,"201302.1.718"
0,4,70.9983696275644,0.00503381156368843,-0.667885374940144,-0.677769155372647,"201302_Interp","201302.1","M",58.50858,-47.2673099961112,"Travel",477.4933,13.19718,80.56008,"201302.1.718"
0,5,71.3371543247369,0.00544221160145979,-0.364728354664899,-0.31227779103468,"201302_Interp","201302.1","M",58.50858,-47.2673099961112,"Travel",477.4933,13.19718,20.56008,"201302.1.718"
0,6,73.1014420857376,0.00816966408582268,1.65987079232309,1.59109017757412,"201302_Interp","201302.1","M",58.50858,-47.2673099961112,"Travel",477.4933,13.19718,39.43992,"201302.1.718"
1,1,72.8855368384024,0.00777344759630239,0.605517361036089,0.66983765364729,"201302_Interp","201302.1","M",57.97625,-47.754369996265,"Travel",450.499,15.38746,94.29197,"201302.1.726"
0,2,71.5287085271644,0.0056876235535264,-0.658702061117,-0.622324734458805,"201302_Interp","201302.1","M",57.97625,-47.754369996265,"Travel",450.499,15.38746,154.29197,"201302.1.726"
0,3,70.6885370553225,0.00468720228654514,-1.26505809600548,-1.422453952343,"201302_Interp","201302.1","M",57.97625,-47.754369996265,"Travel",450.499,15.38746,145.70803,"201302.1.726"
0,4,72.1457264110828,0.00655590470935441,-0.132436240714243,-0.0347136890637736,"201302_Interp","201302.1","M",57.97625,-47.754369996265,"Travel",450.499,15.38746,85.70803,"201302.1.726"
0,5,72.1274672746738,0.0065283994390482,-0.149107204429093,-0.0521026019509639,"201302_Interp","201302.1","M",57.97625,-47.754369996265,"Travel",450.499,15.38746,25.70803,"201302.1.726"
0,6,73.7170879182673,0.00941388271298478,1.59978624122972,1.46175732416922,"201302_Interp","201302.1","M",57.97625,-47.754369996265,"Travel",450.499,15.38746,34.29197,"201302.1.726"
1,1,72.8364495042393,0.00768608073052798,0.0812050006227777,0.203904472588236,"201302_Interp","201302.1","M",57.55809,-48.2955699964291,"Travel",442.9817,15.81343,77.19848,"201302.1.736"
