"segment_ID","segment_n","abs_SPL_2000dB","abs_SPL_2000dB_std","birdID","TripID","Sex","x_lon","y_lat","State","Dist_cro_shelf","Trip_state","WindSp","relDir","pointID"
0,4,73.6585467628182,0.717067600496166,"201303_Interp","201303.1","M",65.81602,-48.7270599965548,"Travel",1041.017,"mid",13.38337,28.15918,"201303.1.728"
1,1,72.6920301353813,0.339166367113795,"201303_Interp","201303.1","M",65.43704,-48.8477799965892,"Travel",1015.892,"mid",13.61634,74.88708,"201303.1.742"
0,2,72.3527917994081,-0.763520786009637,"201303_Interp","201303.1","M",65.43704,-48.8477799965892,"Travel",1015.892,"mid",13.61634,164.88708,"201303.1.742"
0,3,72.9765012976362,1.26383396151388,"201303_Interp","201303.1","M",65.43704,-48.8477799965892,"Travel",1015.892,"mid",13.61634,105.11292,"201303.1.742"
0,4,72.3294233198521,-0.839479542618038,"201303_Interp","201303.1","M",65.43704,-48.8477799965892,"Travel",1015.892,"mid",13.61634,15.11292,"201303.1.742"
1,1,73.3199251735382,0.855737246089669,"201303_Interp","201303.1","M",65.54389,-48.9916499966297,"Travel",1026.554,"mid",15.28381,91.69314,"201303.1.747"
0,2,73.0442899999588,0.314232949606582,"201303_Interp","201303.1","M",65.54389,-48.9916499966297,"Travel",1026.554,"mid",15.28381,178.30686,"201303.1.747"
0,3,73.0251191818419,0.276570556078995,"201303_Interp","201303.1","M",65.54389,-48.9916499966297,"Travel",1026.554,"mid",15.28381,88.30686,"201303.1.747"
0,4,72.1480253387797,-1.44654075177527,"201303_Interp","201303.1","M",65.54389,-48.9916499966297,"Travel",1026.554,"mid",15.28381,1.69314,"201303.1.747"
1,1,73.6912372505898,1.13603215860162,"201303_Interp","201303.1","M",66.03395,-48.1585099963883,"Travel",1048.994,"mid",14.24407,83.46518,"201303.1.758"
0,2,71.8548212738677,-1.22626518147056,"201303_Interp","201303.1","M",66.03395,-48.1585099963883,"Travel",1048.994,"mid",14.24407,173.46518,"201303.1.758"
0,3,73.0900079898801,0.36263315676814,"201303_Interp","201303.1","M",66.03395,-48.1585099963883,"Travel",1048.994,"mid",14.24407,96.53482,"201303.1.758"
0,4,72.5963422430034,-0.27240013389916,"201303_Interp","201303.1","M",66.03395,-48.1585099963883,"Travel",1048.994,"mid",14.24407,6.53482,"201303.1.758"
1,1,70.6675149270269,-0.994649871601662,"201303_Interp","201303.1","M",65.56142,-48.4160199964647,"Travel",1017.446,"mid",12.75507,52.18349,"201303.1.799"
0,2,73.5317353125203,1.23336168899997,"201303_Interp","201303.1","M",65.56142,-48.4160199964647,"Travel",1017.446,"mid",12.75507,142.18349,"201303.1.799"
0,3,71.1755519349488,-0.5994594970773,"201303_Interp","201303.1","M",65.56142,-48.4160199964647,"Travel",1017.446,"mid",12.75507,127.81651,"201303.1.799"
0,4,72.4099463243656,0.360747679678997,"201303_Interp","201303.1","M",65.56142,-48.4160199964647,"Travel",1017.446,"mid",12.75507,37.81651,"201303.1.799"
1,1,71.8397716729407,0.390590789188768,"201303_Interp","201303.1","M",66.09025,-48.101269996371,"Travel",1052.582,"mid",13.91638,122.2996,"201303.1.813"
0,2,71.4736039617543,-1.49528366511365,"201303_Interp","201303.1","M",66.09025,-48.101269996371,"Travel",1052.582,"mid",13.91638,147.7004,"201303.1.813"
0,3,71.8660555363908,0.525960635099584,"201303_Interp","201303.1","M",66.09025,-48.101269996371,"Travel",1052.582,"mid",13.91638,57.7004,"201303.1.813"
0,4,71.8763018484081,0.578732240825441,"201303_Interp","201303.1","M",66.09025,-48.101269996371,"Travel",1052.582,"mid",13.91638,32.2996,"201303.1.813"
1,1,72.2994512056723,0.207591204783229,"201303_Interp","201303.1","M",65.62628,-47.8230299962862,"Travel",1015.716,"mid",15.18867,127.2271,"201303.1.822"
0,2,71.7152978654722,-0.667955301485876,"201303_Interp","201303.1","M",65.62628,-47.8230299962862,"Travel",1015.716,"mid",15.18867,142.7729,"201303.1.822"
0,3,73.0461169373455,1.32671614634989,"201303_Interp","201303.1","M",65.62628,-47.8230299962862,"Travel",1015.716,"mid",15.18867,52.7729,"201303.1.822"
0,4,71.5829301131101,-0.866352049647287,"201303_Interp","201303.1","M",65.62628,-47.8230299962862,"Travel",1015.716,"mid",15.18867,37.2271,"201303.1.822"
1,1,73.0297646879728,1.18619640176313,"201303_Interp","201303.1","M",65.40682,-48.4945799964877,"Travel",1007.341,"mid",18.36686,89.23918,"201303.1.835"
0,2,72.2613277649685,0.17231282885167,"201303_Interp","201303.1","M",65.40682,-48.4945799964877,"Travel",1007.341,"mid",18.36686,179.23918,"201303.1.835"
0,3,72.044811986725,-0.113360313946969,"201303_Interp","201303.1","M",65.40682,-48.4945799964877,"Travel",1007.341,"mid",18.36686,90.76082,"201303.1.835"
0,4,71.1870131480785,-1.24514891666787,"201303_Interp","201303.1","M",65.40682,-48.4945799964877,"Travel",1007.341,"mid",18.36686,0.760819999999995,"201303.1.835"
1,1,72.4782226834776,0.271282643865949,"201303_Interp","201303.1","M",65.85953,-47.0298799960341,"Travel",1031.271,"mid",16.81231,76.01635,"201303.1.850"
0,2,71.2655062931249,-1.40238384442774,"201303_Interp","201303.1","M",65.85953,-47.0298799960341,"Travel",1031.271,"mid",16.81231,166.01635,"201303.1.850"
0,3,72.9812937039825,0.965569548000259,"201303_Interp","201303.1","M",65.85953,-47.0298799960341,"Travel",1031.271,"mid",16.81231,103.98365,"201303.1.850"
0,4,72.4015969271827,0.165531652561531,"201303_Interp","201303.1","M",65.85953,-47.0298799960341,"Travel",1031.271,"mid",16.81231,13.98365,"201303.1.850"
1,1,73.0147449443988,0.530932281322117,"201303_Interp","201303.1","M",65.70369,-47.757679996266,"Travel",1021.037,"mid",17.7196,101.8447,"201303.1.859"
0,2,71.4223572056762,-1.0709492329063,"201303_Interp","201303.1","M",65.70369,-47.757679996266,"Travel",1021.037,"mid",17.7196,168.1553,"201303.1.859"
0,3,73.5945708116118,1.11421505572035,"201303_Interp","201303.1","M",65.70369,-47.757679996266,"Travel",1021.037,"mid",17.7196,78.1553,"201303.1.859"
0,4,71.9161642691975,-0.574198104136184,"201303_Interp","201303.1","M",65.70369,-47.757679996266,"Travel",1021.037,"mid",17.7196,11.8447,"201303.1.859"
1,1,73.9751021761171,1.22428376648296,"201303_Interp","201303.1","M",65.99686,-48.6612099965359,"Travel",1053.032,"mid",19.74785,76.58685,"201303.1.869"
0,2,72.3211905496221,-0.408531533094786,"201303_Interp","201303.1","M",65.99686,-48.6612099965359,"Travel",1053.032,"mid",19.74785,166.58685,"201303.1.869"
0,3,73.0386360983979,0.299762700943369,"201303_Interp","201303.1","M",65.99686,-48.6612099965359,"Travel",1053.032,"mid",19.74785,103.41315,"201303.1.869"
0,4,71.6050727698912,-1.11551493433152,"201303_Interp","201303.1","M",65.99686,-48.6612099965359,"Travel",1053.032,"mid",19.74785,13.41315,"201303.1.869"
1,1,73.0743963815037,0.970831749065302,"201303_Interp","201303.1","M",66.07035,-47.0483799960402,"Travel",1047.217,"mid",15.37535,107.2288,"201303.1.891"
0,2,72.8861875946346,0.751199611964463,"201303_Interp","201303.1","M",66.07035,-47.0483799960402,"Travel",1047.217,"mid",15.37535,162.7712,"201303.1.891"
0,3,71.5666935257469,-0.788597265017741,"201303_Interp","201303.1","M",66.07035,-47.0483799960402,"Travel",1047.217,"mid",15.37535,72.7712,"201303.1.891"
0,4,71.4425788828935,-0.933434096012024,"201303_Interp","201303.1","M",66.07035,-47.0483799960402,"Travel",1047.217,"mid",15.37535,17.2288,"201303.1.891"
1,1,71.9548732434512,-0.401787546966649,"201303_Interp","201303.1","M",66.30818,-46.7699099959482,"Travel",1066.46,"mid",14.74579,59.51742,"201303.1.896"
0,2,71.5451208900134,-0.971445545768343,"201303_Interp","201303.1","M",66.30818,-46.7699099959482,"Travel",1066.46,"mid",14.74579,149.51742,"201303.1.896"
0,3,72.2415019027006,-0.00330220073902368,"201303_Interp","201303.1","M",66.30818,-46.7699099959482,"Travel",1066.46,"mid",14.74579,120.48258,"201303.1.896"
0,4,73.2340126052709,1.37653529347404,"201303_Interp","201303.1","M",66.30818,-46.7699099959482,"Travel",1066.46,"mid",14.74579,30.48258,"201303.1.896"
1,1,73.3572612299669,1.32828961710105,"201303_Interp","201303.1","M",66.01129,-47.6986799962477,"Travel",1043.689,"in",9.315165,55.53456,"201303.1.916"
0,2,72.3546800632847,0.163949350779328,"201303_Interp","201303.1","M",66.01129,-47.6986799962477,"Travel",1043.689,"in",9.315165,145.53456,"201303.1.916"
0,3,71.3830049155708,-0.964498437653955,"201303_Interp","201303.1","M",66.01129,-47.6986799962477,"Travel",1043.689,"in",9.315165,124.46544,"201303.1.916"
0,4,71.7590850573061,-0.527740530226422,"201303_Interp","201303.1","M",66.01129,-47.6986799962477,"Travel",1043.689,"in",9.315165,34.46544,"201303.1.916"
1,1,71.9751974375129,0.452236122650421,"201303_Interp","201303.1","M",67.29952,-49.4428699967536,"Travel",1161.488,"in",14.08118,86.35903,"201303.1.934"
0,2,70.6075149733147,-1.33323425825963,"201303_Interp","201303.1","M",67.29952,-49.4428699967536,"Travel",1161.488,"in",14.08118,176.35903,"201303.1.934"
0,3,72.3960895081997,1.00169869561077,"201303_Interp","201303.1","M",67.29952,-49.4428699967536,"Travel",1161.488,"in",14.08118,93.64097,"201303.1.934"
0,4,71.5363240390309,-0.120700560001578,"201303_Interp","201303.1","M",67.29952,-49.4428699967536,"Travel",1161.488,"in",14.08118,3.64097,"201303.1.934"
1,1,72.2701852127679,1.03390291248395,"201303_Interp","201303.1","M",67.19899,-49.216299996692,"Travel",1149.718,"in",12.65755,92.28594,"201303.1.938"
0,2,71.5070622024756,-0.0903163845461764,"201303_Interp","201303.1","M",67.19899,-49.216299996692,"Travel",1149.718,"in",12.65755,177.71406,"201303.1.938"
0,3,71.8315908528874,0.387773472936093,"201303_Interp","201303.1","M",67.19899,-49.216299996692,"Travel",1149.718,"in",12.65755,87.71406,"201303.1.938"
0,4,70.6646385375393,-1.33136000087384,"201303_Interp","201303.1","M",67.19899,-49.216299996692,"Travel",1149.718,"in",12.65755,2.28594,"201303.1.938"
1,1,72.8759697445796,1.27599441357377,"201303_Interp","201303.1","M",69.9662,-50.7096399970757,"Travel",1377.449,"in",12.21974,71.99124,"201303.1.956"
0,2,70.4384487725629,-0.841991101810389,"201303_Interp","201303.1","M",69.9662,-50.7096399970757,"Travel",1377.449,"in",12.21974,161.99124,"201303.1.956"
0,3,70.5440294442615,-0.750251036420409,"201303_Interp","201303.1","M",69.9662,-50.7096399970757,"Travel",1377.449,"in",12.21974,108.00876,"201303.1.956"
0,4,71.7714283466023,0.316247724657037,"201303_Interp","201303.1","M",69.9662,-50.7096399970757,"Travel",1377.449,"in",12.21974,18.00876,"201303.1.956"
1,1,72.1419870355225,0.272679256791477,"201303_Interp","201303.1","M",70.95101,-51.9900099973645,"Travel",1480.298,"in",11.58291,90.83199,"201303.1.978"
0,2,72.0125685481383,0.156033361127507,"201303_Interp","201303.1","M",70.95101,-51.9900099973645,"Travel",1480.298,"in",11.58291,179.16801,"201303.1.978"
0,3,72.9166006755192,0.970844593577582,"201303_Interp","201303.1","M",70.95101,-51.9900099973645,"Travel",1480.298,"in",11.58291,89.16801,"201303.1.978"
0,4,70.2866425929029,-1.39955721149658,"201303_Interp","201303.1","M",70.95101,-51.9900099973645,"Travel",1480.298,"in",11.58291,0.831990000000005,"201303.1.978"
1,1,71.9054150095299,0.0145224679260672,"201303_Interp","201303.1","M",70.7627,-51.7364599973101,"Travel",1459.949,"in",11.89846,89.06213,"201303.1.987"
0,2,71.9673383871869,0.167266570459629,"201303_Interp","201303.1","M",70.7627,-51.7364599973101,"Travel",1459.949,"in",11.89846,179.06213,"201303.1.987"
0,3,72.3554832624549,1.12468916058681,"201303_Interp","201303.1","M",70.7627,-51.7364599973101,"Travel",1459.949,"in",11.89846,90.93787,"201303.1.987"
0,4,71.3698733956494,-1.30647819897254,"201303_Interp","201303.1","M",70.7627,-51.7364599973101,"Travel",1459.949,"in",11.89846,0.937870000000004,"201303.1.987"
1,1,70.2291607142205,-0.76074506291087,"201303_Interp","201303.1","M",70.28964,-51.1770099971853,"Travel",1412.032,"in",12.04086,86.47846,"201303.1.1013"
0,2,71.8033871641606,0.393984066025011,"201303_Interp","201303.1","M",70.28964,-51.1770099971853,"Travel",1412.032,"in",12.04086,176.47846,"201303.1.1013"
0,3,72.9457066426195,1.23190009543594,"201303_Interp","201303.1","M",70.28964,-51.1770099971853,"Travel",1412.032,"in",12.04086,93.52154,"201303.1.1013"
0,4,70.0868417512697,-0.865139098550084,"201303_Interp","201303.1","M",70.28964,-51.1770099971853,"Travel",1412.032,"in",12.04086,3.52154,"201303.1.1013"
1,1,69.9593478603337,-0.45046043437054,"201303_Interp","201303.1","M",69.48465,-50.5406499970349,"Travel",1340.052,"in",15.03261,79.06554,"201303.1.1025"
0,2,71.6862180360809,1.11731129813952,"201303_Interp","201303.1","M",69.48465,-50.5406499970349,"Travel",1340.052,"in",15.03261,169.06554,"201303.1.1025"
0,3,70.9852584958473,0.480931929125316,"201303_Interp","201303.1","M",69.48465,-50.5406499970349,"Travel",1340.052,"in",15.03261,100.93446,"201303.1.1025"
0,4,69.1912607983935,-1.14778279289432,"201303_Interp","201303.1","M",69.48465,-50.5406499970349,"Travel",1340.052,"in",15.03261,10.93446,"201303.1.1025"
1,1,71.2020598217283,0.600493662321043,"201303_Interp","201303.1","M",65.98471,-47.7799899962729,"Travel",1042.172,"in",7.429341,124.037,"201303.1.1077"
0,2,70.3144178281464,-0.333328465813875,"201303_Interp","201303.1","M",65.98471,-47.7799899962729,"Travel",1042.172,"in",7.429341,145.963,"201303.1.1077"
0,3,69.4431133532208,-1.24996310558029,"201303_Interp","201303.1","M",65.98471,-47.7799899962729,"Travel",1042.172,"in",7.429341,55.963,"201303.1.1077"
0,4,71.565458046634,0.982797909073124,"201303_Interp","201303.1","M",65.98471,-47.7799899962729,"Travel",1042.172,"in",7.429341,34.037,"201303.1.1077"
1,1,72.018958911132,0.943794023326272,"201303_Interp","201303.1","M",65.85294,-46.8563099959769,"Travel",1031.365,"in",6.695942,149.832,"201303.1.1087"
0,2,69.828183325216,-0.50717449988081,"201303_Interp","201303.1","M",65.85294,-46.8563099959769,"Travel",1031.365,"in",6.695942,120.168,"201303.1.1087"
0,3,68.8492721738686,-1.15551533257616,"201303_Interp","201303.1","M",65.85294,-46.8563099959769,"Travel",1031.365,"in",6.695942,30.168,"201303.1.1087"
0,4,71.6793915744907,0.718895809130683,"201303_Interp","201303.1","M",65.85294,-46.8563099959769,"Travel",1031.365,"in",6.695942,59.832,"201303.1.1087"
1,1,72.0719853470127,0.537208582470037,"201303_Interp","201303.1","M",61.14918,-49.1657699966781,"Travel",723.5501,"in",14.87365,88.56421,"201303.1.1128"
0,2,69.7209461097445,-1.17889925286525,"201303_Interp","201303.1","M",61.14918,-49.1657699966781,"Travel",723.5501,"in",14.87365,178.56421,"201303.1.1128"
0,3,70.7523303214173,-0.426054936685523,"201303_Interp","201303.1","M",61.14918,-49.1657699966781,"Travel",723.5501,"in",14.87365,91.43579,"201303.1.1128"
0,4,72.7988122608002,1.06774560708072,"201303_Interp","201303.1","M",61.14918,-49.1657699966781,"Travel",723.5501,"in",14.87365,1.43579,"201303.1.1128"
1,1,70.9190260545986,-0.468725706369812,"201303_Interp","201303.1","M",57.66172,-51.8233999973289,"Travel",701.2089,"in",14.28509,119.1893,"201303.1.1159"
0,2,72.3090340272641,1.17588562233603,"201303_Interp","201303.1","M",57.66172,-51.8233999973289,"Travel",701.2089,"in",14.28509,150.8107,"201303.1.1159"
0,3,71.6565599676336,0.403899956601037,"201303_Interp","201303.1","M",57.66172,-51.8233999973289,"Travel",701.2089,"in",14.28509,60.8107,"201303.1.1159"
0,4,70.3761320610175,-1.11105987256727,"201303_Interp","201303.1","M",57.66172,-51.8233999973289,"Travel",701.2089,"in",14.28509,29.1893,"201303.1.1159"
1,1,67.7506042495525,-0.959088729386004,"201303_Interp","201303.1","M",54.34274,-50.3470099969873,"Travel",436.1743,"in",11.15751,105.0414,"201303.1.1230"
0,2,70.1573950872682,0.623754174013654,"201303_Interp","201303.1","M",54.34274,-50.3470099969873,"Travel",436.1743,"in",11.15751,164.9586,"201303.1.1230"
0,3,70.8386469149523,1.07178422464378,"201303_Interp","201303.1","M",54.34274,-50.3470099969873,"Travel",436.1743,"in",11.15751,74.9586,"201303.1.1230"
0,4,68.0891379403253,-0.736449669271446,"201303_Interp","201303.1","M",54.34274,-50.3470099969873,"Travel",436.1743,"in",11.15751,15.0414,"201303.1.1230"
1,1,67.837526043173,-0.559603793068283,"201303_Interp","201303.1","M",54.11737,-49.359269996731,"Travel",332.0569,"in",10.7004,112.6163,"201303.1.1250"
0,2,69.0525369409797,0.731653196368318,"201303_Interp","201303.1","M",54.11737,-49.359269996731,"Travel",332.0569,"in",10.7004,157.3837,"201303.1.1250"
0,3,69.255724935995,0.94759193338438,"201303_Interp","201303.1","M",54.11737,-49.359269996731,"Travel",332.0569,"in",10.7004,67.3837,"201303.1.1250"
0,4,67.3105575742771,-1.11964133668442,"201303_Interp","201303.1","M",54.11737,-49.359269996731,"Travel",332.0569,"in",10.7004,22.6163,"201303.1.1250"
1,1,68.906927757139,1.27449307456063,"201303_Interp","201303.1","M",54.1365,-48.8357699965858,"Travel",285.1114,"in",9.57218,107.9988,"201303.1.1263"
0,2,68.0597983347765,0.167287175803361,"201303_Interp","201303.1","M",54.1365,-48.8357699965858,"Travel",285.1114,"in",9.57218,162.0012,"201303.1.1263"
0,3,67.680652629061,-0.328259727391112,"201303_Interp","201303.1","M",54.1365,-48.8357699965858,"Travel",285.1114,"in",9.57218,72.0012,"201303.1.1263"
0,4,67.0798452047944,-1.1135205229729,"201303_Interp","201303.1","M",54.1365,-48.8357699965858,"Travel",285.1114,"in",9.57218,17.9988,"201303.1.1263"
1,1,68.5451557126522,1.03752188690455,"201303_Interp","201303.1","M",54.00442,-48.0219999963471,"Travel",208.7491,"in",7.370526,124.6332,"201303.1.1275"
0,2,67.0606686853731,-1.33552775020749,"201303_Interp","201303.1","M",54.00442,-48.0219999963471,"Travel",208.7491,"in",7.370526,145.3668,"201303.1.1275"
0,3,67.8526295527153,-0.0695264889516918,"201303_Interp","201303.1","M",54.00442,-48.0219999963471,"Travel",208.7491,"in",7.370526,55.3668,"201303.1.1275"
0,4,68.1260364675061,0.367532352254611,"201303_Interp","201303.1","M",54.00442,-48.0219999963471,"Travel",208.7491,"in",7.370526,34.6332,"201303.1.1275"
1,1,68.825264339404,-0.0355803679066705,"201303_Interp","201303.1","M",53.05144,-46.688729995921,"Travel",60.11091,"in",8.472559,152.1319,"201303.1.1302"
0,2,67.4524357038396,-1.22744461624807,"201303_Interp","201303.1","M",53.05144,-46.688729995921,"Travel",60.11091,"in",8.472559,117.8681,"201303.1.1302"
0,3,68.9148937868295,0.0422342487305989,"201303_Interp","201303.1","M",53.05144,-46.688729995921,"Travel",60.11091,"in",8.472559,27.8681,"201303.1.1302"
0,4,70.2723941026705,1.22079073542414,"201303_Interp","201303.1","M",53.05144,-46.688729995921,"Travel",60.11091,"in",8.472559,62.1319,"201303.1.1302"
1,1,69.6760746383865,-0.842451439997062,"201304_Interp","201304.1","M",51.49755,-46.312939995793,"Travel",1.316131,"out",10.55528,132.3788,"201304.1.1"
0,2,70.6430917200297,0.959306743350186,"201304_Interp","201304.1","M",51.49755,-46.312939995793,"Travel",1.316131,"out",10.55528,137.6212,"201304.1.1"
0,3,69.6537688516256,-0.884011857693362,"201304_Interp","201304.1","M",51.49755,-46.312939995793,"Travel",1.316131,"out",10.55528,47.6212,"201304.1.1"
0,4,70.5399632776388,0.767156554340291,"201304_Interp","201304.1","M",51.49755,-46.312939995793,"Travel",1.316131,"out",10.55528,42.3788,"201304.1.1"
1,1,70.0746607243181,-1.42273990845291,"201304_Interp","201304.1","M",48.25192,-43.0222099945285,"Travel",309.6668,"out",1.459442,65.74431,"201304.1.56"
0,2,71.8654954119043,0.921025218895919,"201304_Interp","201304.1","M",48.25192,-43.0222099945285,"Travel",309.6668,"out",1.459442,155.74431,"201304.1.56"
0,3,71.3754759259366,0.279709417446544,"201304_Interp","201304.1","M",48.25192,-43.0222099945285,"Travel",309.6668,"out",1.459442,114.25569,"201304.1.56"
0,4,71.3313850808772,0.222005272110467,"201304_Interp","201304.1","M",48.25192,-43.0222099945285,"Travel",309.6668,"out",1.459442,24.25569,"201304.1.56"
1,1,70.7173143024786,0.211976499043641,"201304_Interp","201304.1","M",48.15704,-42.4695199942919,"Travel",369.2232,"out",3.70186,41.47037,"201304.1.69"
0,2,71.7710203163995,1.30356614030408,"201304_Interp","201304.1","M",48.15704,-42.4695199942919,"Travel",369.2232,"out",3.70186,131.47037,"201304.1.69"
0,3,70.0048562283875,-0.526096401021185,"201304_Interp","201304.1","M",48.15704,-42.4695199942919,"Travel",369.2232,"out",3.70186,138.52963,"201304.1.69"
0,4,69.557586950938,-0.989446238326516,"201304_Interp","201304.1","M",48.15704,-42.4695199942919,"Travel",369.2232,"out",3.70186,48.52963,"201304.1.69"
1,1,70.0886012962863,-0.196999405104987,"201304_Interp","201304.1","M",48.18245,-41.7837599939896,"Travel",439.524,"out",4.896776,69.01436,"201304.1.76"
0,2,72.121696127131,1.45184319837246,"201304_Interp","201304.1","M",48.18245,-41.7837599939896,"Travel",439.524,"out",4.896776,159.01436,"201304.1.76"
0,3,69.7819093561911,-0.445726975162359,"201304_Interp","201304.1","M",48.18245,-41.7837599939896,"Travel",439.524,"out",4.896776,110.98564,"201304.1.76"
0,4,69.3338338335729,-0.809116818105093,"201304_Interp","201304.1","M",48.18245,-41.7837599939896,"Travel",439.524,"out",4.896776,20.98564,"201304.1.76"
1,1,69.7930609492995,-0.463145347305907,"201304_Interp","201304.1","M",47.02892,-41.3428199937903,"Travel",519.6753,"out",6.601044,120.6418,"201304.1.88"
0,2,71.8738044252827,1.21257223344696,"201304_Interp","201304.1","M",47.02892,-41.3428199937903,"Travel",519.6753,"out",6.601044,149.3582,"201304.1.88"
0,3,70.7958339862333,0.344433495011965,"201304_Interp","201304.1","M",47.02892,-41.3428199937903,"Travel",519.6753,"out",6.601044,59.3582,"201304.1.88"
0,4,69.0099002264214,-1.093860381153,"201304_Interp","201304.1","M",47.02892,-41.3428199937903,"Travel",519.6753,"out",6.601044,30.6418,"201304.1.88"
1,1,69.0994530817688,-0.925943554612342,"201304_Interp","201304.1","M",46.36402,-41.2184399937334,"Travel",554.5353,"out",6.648733,114.4108,"201304.1.119"
0,2,69.5637222830396,-0.631444213519502,"201304_Interp","201304.1","M",46.36402,-41.2184399937334,"Travel",554.5353,"out",6.648733,155.5892,"201304.1.119"
0,3,72.5992008386634,1.29404735922703,"201304_Interp","201304.1","M",46.36402,-41.2184399937334,"Travel",554.5353,"out",6.648733,65.5892,"201304.1.119"
0,4,70.9743228651012,0.263340408904806,"201304_Interp","201304.1","M",46.36402,-41.2184399937334,"Travel",554.5353,"out",6.648733,24.4108,"201304.1.119"
1,1,71.3456646449198,0.689524247313506,"201304_Interp","201304.1","M",46.98794,-42.2641299942023,"Travel",427.1969,"out",8.883934,66.26308,"201304.1.158"
0,2,71.7426143760714,0.982981438127158,"201304_Interp","201304.1","M",46.98794,-42.2641299942023,"Travel",427.1969,"out",8.883934,156.26308,"201304.1.158"
0,3,69.6639895316488,-0.553705350474732,"201304_Interp","201304.1","M",46.98794,-42.2641299942023,"Travel",427.1969,"out",8.883934,113.73692,"201304.1.158"
0,4,68.8996044383854,-1.11880033496592,"201304_Interp","201304.1","M",46.98794,-42.2641299942023,"Travel",427.1969,"out",8.883934,23.73692,"201304.1.158"
1,1,68.9974234784043,0.0064187429305816,"201304_Interp","201304.1","M",45.41831,-41.5362899938782,"Travel",562.9875,"out",5.353283,178.9253,"201304.1.219"
0,2,70.7579896210597,1.40755688961871,"201304_Interp","201304.1","M",45.41831,-41.5362899938782,"Travel",562.9875,"out",5.353283,91.0747,"201304.1.219"
0,3,67.9782849078916,-0.804657815518311,"201304_Interp","201304.1","M",45.41831,-41.5362899938782,"Travel",562.9875,"out",5.353283,1.07470000000001,"201304.1.219"
0,4,68.2237346434912,-0.609317817030987,"201304_Interp","201304.1","M",45.41831,-41.5362899938782,"Travel",562.9875,"out",5.353283,88.9253,"201304.1.219"
1,1,68.7363045686028,-1.34811821125633,"201304_Interp","201304.1","M",43.80065,-41.580199993898,"Travel",643.0714,"mid",9.898093,87.29127,"201304.1.264"
0,2,69.6544436758798,0.385599435569242,"201304_Interp","201304.1","M",43.80065,-41.580199993898,"Travel",643.0714,"mid",9.898093,177.29127,"201304.1.264"
0,3,69.4222197946638,-0.0529077989962321,"201304_Interp","201304.1","M",43.80065,-41.580199993898,"Travel",643.0714,"mid",9.898093,92.70873,"201304.1.264"
0,4,69.9879864118055,1.01542657468332,"201304_Interp","201304.1","M",43.80065,-41.580199993898,"Travel",643.0714,"mid",9.898093,2.70873,"201304.1.264"
1,1,67.5177536626431,-0.733742477292437,"201304_Interp","201304.1","M",41.15582,-42.4657399942903,"Travel",751.3122,"mid",13.52947,86.65857,"201304.1.299"
0,2,68.0951654671118,-0.0406133161587078,"201304_Interp","201304.1","M",41.15582,-42.4657399942903,"Travel",751.3122,"mid",13.52947,176.65857,"201304.1.299"
0,3,69.3173009514173,1.42644665122116,"201304_Interp","201304.1","M",41.15582,-42.4657399942903,"Travel",751.3122,"mid",13.52947,93.34143,"201304.1.299"
0,4,67.5857736098765,-0.652090857770052,"201304_Interp","201304.1","M",41.15582,-42.4657399942903,"Travel",751.3122,"mid",13.52947,3.34143,"201304.1.299"
1,1,67.387046461528,-0.900740380849533,"201304_Interp","201304.1","M",40.57497,-42.8234399944441,"Travel",773.2131,"mid",10.53381,78.5284,"201304.1.304"
0,2,67.9592876416884,0.0459862571878206,"201304_Interp","201304.1","M",40.57497,-42.8234399944441,"Travel",773.2131,"mid",10.53381,168.5284,"201304.1.304"
0,3,68.7666148830554,1.38164372385425,"201304_Interp","201304.1","M",40.57497,-42.8234399944441,"Travel",773.2131,"mid",10.53381,101.4716,"201304.1.304"
0,4,67.6130175109648,-0.526889600192538,"201304_Interp","201304.1","M",40.57497,-42.8234399944441,"Travel",773.2131,"mid",10.53381,11.4716,"201304.1.304"
1,1,67.4264728452485,-0.549500005635484,"201304_Interp","201304.1","M",40.24913,-43.1558399945846,"Travel",780.8635,"mid",4.083657,78.48935,"201304.1.312"
0,2,67.8708530339596,-0.0153311311019749,"201304_Interp","201304.1","M",40.24913,-43.1558399945846,"Travel",780.8635,"mid",4.083657,168.48935,"201304.1.312"
0,3,69.0557515767706,1.40898061169993,"201304_Interp","201304.1","M",40.24913,-43.1558399945846,"Travel",780.8635,"mid",4.083657,101.51065,"201304.1.312"
0,4,67.1813511374412,-0.844149474962485,"201304_Interp","201304.1","M",40.24913,-43.1558399945846,"Travel",780.8635,"mid",4.083657,11.51065,"201304.1.312"
1,1,70.320939314138,0.653035872455292,"201304_Interp","201304.1","M",39.7931,-43.6599399947931,"Travel",793.8087,"mid",13.81717,78.11593,"201304.1.365"
0,2,69.6922045667036,-0.153394766140612,"201304_Interp","201304.1","M",39.7931,-43.6599399947931,"Travel",793.8087,"mid",13.81717,168.11593,"201304.1.365"
0,3,68.7584897949061,-1.35100027905306,"201304_Interp","201304.1","M",39.7931,-43.6599399947931,"Travel",793.8087,"mid",13.81717,101.88407,"201304.1.365"
0,4,70.4755623457368,0.85135917273838,"201304_Interp","201304.1","M",39.7931,-43.6599399947931,"Travel",793.8087,"mid",13.81717,11.88407,"201304.1.365"
